#-----------------------------------------------------------------------------
# Date d'extraction : 23/06/2026 - 11h37 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020_DISTRIBUTION
# Modele     : Q50
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTX35 : Nombre de jours de fortes chaleur ( TX>35°C ) (jour(s))
#     NORTR : Nombre de nuits tropicales (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORTX35;NORTR;
#-----------------------------------------------------------------------------
8391;45.6884;5.3667;RCP8.5;H2;6.3;27;
8392;45.6856;5.4693;RCP8.5;H2;6.46;28;
8393;45.6827;5.5719;RCP8.5;H2;6.4;23;
8394;45.6797;5.6745;RCP8.5;H2;5.71;21;
8395;45.6766;5.7771;RCP8.5;H2;2.76;12;
8396;45.6734;5.8797;RCP8.5;H2;3.17;16;
8397;45.6701;5.9822;RCP8.5;H2;0.4;1;
8398;45.6667;6.0848;RCP8.5;H2;0.18;1;
8399;45.6632;6.1873;RCP8.5;H2;0.09;1;
8400;45.6596;6.2898;RCP8.5;H2;0.52;2;
8401;45.656;6.3923;RCP8.5;H2;4.2;16;
8402;45.6522;6.4948;RCP8.5;H2;0;1;
8403;45.6484;6.5973;RCP8.5;H2;0;0;
8404;45.6444;6.6997;RCP8.5;H2;0;0;
8405;45.6404;6.8022;RCP8.5;H2;0;2;
8406;45.6363;6.9046;RCP8.5;H2;0;0;
8407;45.632;7.007;RCP8.5;H2;0;0;
8470;45.7452;-1.2112;RCP8.5;H2;3.4;24;
8471;45.7484;-1.1085;RCP8.5;H2;3.42;25;
8472;45.7515;-1.0058;RCP8.5;H2;3.54;24;
8473;45.7545;-0.9031;RCP8.5;H2;5.42;21;
8474;45.7575;-0.8003;RCP8.5;H2;5.46;21;
8475;45.7603;-0.6976;RCP8.5;H2;5.31;19;
8476;45.763;-0.5948;RCP8.5;H2;4.6;14;
8477;45.7657;-0.4921;RCP8.5;H2;4.56;13;
8478;45.7682;-0.3893;RCP8.5;H2;4.63;15;
8479;45.7707;-0.2865;RCP8.5;H2;6;22;
8480;45.773;-0.1837;RCP8.5;H2;5.55;21;
8481;45.7753;-0.0809;RCP8.5;H2;4.65;18;
8482;45.7774;0.0219;RCP8.5;H2;5.01;19;
8483;45.7795;0.1247;RCP8.5;H2;6.8;19;
8484;45.7815;0.2275;RCP8.5;H2;6.3;18;
8485;45.7834;0.3304;RCP8.5;H2;6.45;17;
8486;45.7852;0.4332;RCP8.5;H2;5.85;16;
8487;45.7869;0.5361;RCP8.5;H2;4.69;15;
8488;45.7885;0.6389;RCP8.5;H2;4.48;15;
8489;45.79;0.7418;RCP8.5;H2;4.87;14;
8490;45.7914;0.8446;RCP8.5;H2;4.93;14;
8491;45.7927;0.9475;RCP8.5;H2;4.58;14;
8492;45.7939;1.0504;RCP8.5;H2;4;16;
8493;45.7951;1.1532;RCP8.5;H2;6.03;15;
8494;45.7961;1.2561;RCP8.5;H2;5.8;14;
8495;45.797;1.359;RCP8.5;H2;4.53;15;
8496;45.7979;1.4619;RCP8.5;H2;4.17;16;
8497;45.7986;1.5648;RCP8.5;H2;4.46;15;
8498;45.7993;1.6677;RCP8.5;H2;3.33;17;
8499;45.7999;1.7706;RCP8.5;H2;3.06;16;
8500;45.8003;1.8735;RCP8.5;H2;2.46;9;
8501;45.8007;1.9764;RCP8.5;H2;1.61;8;
8502;45.801;2.0793;RCP8.5;H2;1.17;8;
8503;45.8012;2.1822;RCP8.5;H2;2.02;9;
8504;45.8013;2.2851;RCP8.5;H2;1.94;10;
8505;45.8013;2.388;RCP8.5;H2;1.06;11;
8506;45.8012;2.4909;RCP8.5;H2;1.78;10;
8507;45.801;2.5938;RCP8.5;H2;2.35;9;
8508;45.8007;2.6967;RCP8.5;H2;1.3;10;
8509;45.8003;2.7996;RCP8.5;H2;1.25;9;
8510;45.7999;2.9025;RCP8.5;H2;0.86;7;
8511;45.7993;3.0054;RCP8.5;H2;0.96;7;
8512;45.7987;3.1083;RCP8.5;H2;6.6;16;
8513;45.7979;3.2112;RCP8.5;H2;7.05;17;
8514;45.7971;3.3141;RCP8.5;H2;7.15;17;
8515;45.7961;3.417;RCP8.5;H2;7.06;13;
8516;45.7951;3.5198;RCP8.5;H2;8.21;13;
8517;45.7939;3.6227;RCP8.5;H2;4.85;3;
8518;45.7927;3.7256;RCP8.5;H2;0.45;4;
8519;45.7914;3.8285;RCP8.5;H2;1.93;4;
8520;45.79;3.9313;RCP8.5;H2;5.83;5;
8521;45.7885;4.0342;RCP8.5;H2;8.63;17;
8522;45.7869;4.137;RCP8.5;H2;9.79;19;
8523;45.7852;4.2399;RCP8.5;H2;9.45;19;
8524;45.7834;4.3427;RCP8.5;H2;5.62;21;
8525;45.7815;4.4456;RCP8.5;H2;4.2;20;
8526;45.7795;4.5484;RCP8.5;H2;4.33;25;
8527;45.7775;4.6512;RCP8.5;H2;4.33;25;
8528;45.7753;4.754;RCP8.5;H2;7.35;39;
8529;45.773;4.8568;RCP8.5;H2;8.7;42;
8530;45.7707;4.9596;RCP8.5;H2;8.8;42;
8531;45.7682;5.0624;RCP8.5;H2;7.35;29;
8532;45.7657;5.1652;RCP8.5;H2;6.93;29;
8533;45.7631;5.2679;RCP8.5;H2;6.63;26;
8534;45.7603;5.3707;RCP8.5;H2;6.1;26;
8535;45.7575;5.4734;RCP8.5;H2;6.85;23;
8536;45.7546;5.5762;RCP8.5;H2;4.79;15;
8537;45.7516;5.6789;RCP8.5;H2;6.28;22;
8538;45.7485;5.7816;RCP8.5;H2;3.1;15;
8539;45.7453;5.8843;RCP8.5;H2;3.19;15;
8540;45.742;5.987;RCP8.5;H2;3.42;8;
8541;45.7386;6.0897;RCP8.5;H2;1.14;10;
8542;45.7351;6.1923;RCP8.5;H2;0.1;6;
8543;45.7315;6.295;RCP8.5;H2;1.42;7;
8544;45.7279;6.3976;RCP8.5;H2;2.02;11;
8545;45.7241;6.5002;RCP8.5;H2;0.05;3;
8546;45.7202;6.6028;RCP8.5;H2;0;2;
8547;45.7163;6.7054;RCP8.5;H2;0;0;
8548;45.7122;6.808;RCP8.5;H2;0;0;
8549;45.7081;6.9106;RCP8.5;H2;0;0;
8613;45.8171;-1.2159;RCP8.5;H2;3.3;25;
8614;45.8203;-1.113;RCP8.5;H2;3.31;25;
8615;45.8234;-1.0102;RCP8.5;H2;3.38;26;
8616;45.8265;-0.9073;RCP8.5;H2;5.52;22;
8617;45.8294;-0.8044;RCP8.5;H2;5.4;21;
8618;45.8322;-0.7016;RCP8.5;H2;5.42;21;
8619;45.8349;-0.5987;RCP8.5;H2;4.69;15;
8620;45.8376;-0.4958;RCP8.5;H2;4.63;14;
8621;45.8401;-0.3929;RCP8.5;H2;4.7;16;
8622;45.8426;-0.29;RCP8.5;H2;4.63;15;
8623;45.8449;-0.187;RCP8.5;H2;4.5;13;
8624;45.8472;-0.0841;RCP8.5;H2;5.37;16;
8625;45.8494;0.0189;RCP8.5;H2;5.25;17;
8626;45.8515;0.1218;RCP8.5;H2;5.12;16;
8627;45.8534;0.2248;RCP8.5;H2;5.27;16;
8628;45.8553;0.3277;RCP8.5;H2;5.05;15;
8629;45.8571;0.4307;RCP8.5;H2;5.77;15;
8630;45.8588;0.5337;RCP8.5;H2;5.04;15;
8631;45.8604;0.6367;RCP8.5;H2;4.72;15;
8632;45.8619;0.7397;RCP8.5;H2;4.82;15;
8633;45.8633;0.8427;RCP8.5;H2;5.31;14;
8634;45.8647;0.9457;RCP8.5;H2;5.15;15;
8635;45.8659;1.0487;RCP8.5;H2;4.9;15;
8636;45.867;1.1517;RCP8.5;H2;3.94;16;
8637;45.8681;1.2547;RCP8.5;H2;5.23;15;
8638;45.869;1.3577;RCP8.5;H2;5.55;14;
8639;45.8699;1.4608;RCP8.5;H2;4.87;15;
8640;45.8706;1.5638;RCP8.5;H2;3.44;17;
8641;45.8713;1.6668;RCP8.5;H2;2.7;19;
8642;45.8718;1.7698;RCP8.5;H2;4.18;9;
8643;45.8723;1.8729;RCP8.5;H2;2.55;9;
8644;45.8727;1.9759;RCP8.5;H2;2.71;9;
8645;45.873;2.079;RCP8.5;H2;2.63;9;
8646;45.8732;2.182;RCP8.5;H2;3.06;8;
8647;45.8733;2.285;RCP8.5;H2;1.81;16;
8648;45.8733;2.3881;RCP8.5;H2;1.47;10;
8649;45.8732;2.4911;RCP8.5;H2;1.65;11;
8650;45.873;2.5941;RCP8.5;H2;2.77;9;
8651;45.8727;2.6972;RCP8.5;H2;3.3;9;
8652;45.8723;2.8002;RCP8.5;H2;2.46;9;
8653;45.8718;2.9032;RCP8.5;H2;0.98;8;
8654;45.8713;3.0063;RCP8.5;H2;2.15;9;
8655;45.8706;3.1093;RCP8.5;H2;6.31;16;
8656;45.8699;3.2123;RCP8.5;H2;7.47;17;
8657;45.869;3.3154;RCP8.5;H2;7.47;17;
8658;45.8681;3.4184;RCP8.5;H2;7.35;13;
8659;45.867;3.5214;RCP8.5;H2;7.19;12;
8660;45.8659;3.6244;RCP8.5;H2;2.93;9;
8661;45.8647;3.7274;RCP8.5;H2;1.56;4;
8662;45.8634;3.8304;RCP8.5;H2;2.8;5;
8663;45.8619;3.9334;RCP8.5;H2;5.76;5;
8664;45.8604;4.0364;RCP8.5;H2;8.44;17;
8665;45.8588;4.1394;RCP8.5;H2;8.88;18;
8666;45.8571;4.2424;RCP8.5;H2;5.72;20;
8667;45.8553;4.3454;RCP8.5;H2;1.87;22;
8668;45.8535;4.4483;RCP8.5;H2;3.73;24;
8669;45.8515;4.5513;RCP8.5;H2;4.43;32;
8670;45.8494;4.6542;RCP8.5;H2;6.27;33;
8671;45.8472;4.7572;RCP8.5;H2;6.37;28;
8672;45.845;4.8601;RCP8.5;H2;7.63;40;
8673;45.8426;4.963;RCP8.5;H2;6.07;24;
8674;45.8402;5.066;RCP8.5;H2;6.33;26;
8675;45.8376;5.1689;RCP8.5;H2;5.77;25;
8676;45.835;5.2718;RCP8.5;H2;5.75;25;
8677;45.8322;5.3747;RCP8.5;H2;6.55;25;
8678;45.8294;5.4775;RCP8.5;H2;4.58;15;
8679;45.8265;5.5804;RCP8.5;H2;2.29;14;
8680;45.8235;5.6833;RCP8.5;H2;5.79;15;
8681;45.8204;5.7861;RCP8.5;H2;7.23;24;
8682;45.8172;5.8889;RCP8.5;H2;3.5;15;
8683;45.8139;5.9918;RCP8.5;H2;4.15;16;
8684;45.8105;6.0946;RCP8.5;H2;0.7;9;
8685;45.807;6.1974;RCP8.5;H2;2.8;13;
8686;45.8034;6.3002;RCP8.5;H2;0.15;5;
8687;45.7997;6.4029;RCP8.5;H2;0;5;
8688;45.796;6.5057;RCP8.5;H2;0.05;3;
8689;45.7921;6.6084;RCP8.5;H2;0;3;
8690;45.7882;6.7112;RCP8.5;H2;0;0;
8691;45.7841;6.8139;RCP8.5;H2;0;0;
8755;45.8857;-1.3235;RCP8.5;H2;3.38;26;
8756;45.889;-1.2205;RCP8.5;H2;3.33;25;
8757;45.8922;-1.1175;RCP8.5;H2;3.37;26;
8758;45.8954;-1.0146;RCP8.5;H2;3.3;24;
8759;45.8984;-0.9116;RCP8.5;H2;5.54;23;
8760;45.9013;-0.8086;RCP8.5;H2;5.58;22;
8761;45.9041;-0.7056;RCP8.5;H2;4.77;16;
8762;45.9069;-0.6025;RCP8.5;H2;4.55;14;
8763;45.9095;-0.4995;RCP8.5;H2;4.78;15;
8764;45.9121;-0.3965;RCP8.5;H2;4.75;14;
8765;45.9145;-0.2934;RCP8.5;H2;4.48;13;
8766;45.9169;-0.1903;RCP8.5;H2;4.27;12;
8767;45.9192;-0.0873;RCP8.5;H2;5.38;16;
8768;45.9213;0.0158;RCP8.5;H2;5.17;16;
8769;45.9234;0.1189;RCP8.5;H2;5.12;16;
8770;45.9254;0.222;RCP8.5;H2;5.1;16;
8771;45.9273;0.3251;RCP8.5;H2;4.92;15;
8772;45.9291;0.4282;RCP8.5;H2;4.63;14;
8773;45.9308;0.5313;RCP8.5;H2;4.69;15;
8774;45.9324;0.6344;RCP8.5;H2;4.77;15;
8775;45.9339;0.7376;RCP8.5;H2;4.57;15;
8776;45.9353;0.8407;RCP8.5;H2;4.88;14;
8777;45.9366;0.9438;RCP8.5;H2;4.65;15;
8778;45.9379;1.047;RCP8.5;H2;4.58;15;
8779;45.939;1.1501;RCP8.5;H2;5.33;14;
8780;45.94;1.2533;RCP8.5;H2;3.92;16;
8781;45.941;1.3564;RCP8.5;H2;4.15;16;
8782;45.9418;1.4596;RCP8.5;H2;3.92;16;
8783;45.9426;1.5628;RCP8.5;H2;3.58;17;
8784;45.9432;1.6659;RCP8.5;H2;2.7;19;
8785;45.9438;1.7691;RCP8.5;H2;2.46;19;
8786;45.9443;1.8723;RCP8.5;H2;1.88;20;
8787;45.9447;1.9754;RCP8.5;H2;2.52;15;
8788;45.9449;2.0786;RCP8.5;H2;2.19;15;
8789;45.9451;2.1818;RCP8.5;H2;2.62;15;
8790;45.9452;2.285;RCP8.5;H2;2.31;16;
8791;45.9452;2.3881;RCP8.5;H2;2.58;10;
8792;45.9451;2.4913;RCP8.5;H2;2.04;10;
8793;45.945;2.5945;RCP8.5;H2;2.6;9;
8794;45.9447;2.6976;RCP8.5;H2;3.55;9;
8795;45.9443;2.8008;RCP8.5;H2;3.33;9;
8796;45.9438;2.904;RCP8.5;H2;1.83;8;
8797;45.9433;3.0072;RCP8.5;H2;2.45;10;
8798;45.9426;3.1103;RCP8.5;H2;6.19;16;
8799;45.9418;3.2135;RCP8.5;H2;7.18;17;
8800;45.941;3.3166;RCP8.5;H2;7.4;17;
8801;45.94;3.4198;RCP8.5;H2;9.16;14;
8802;45.939;3.523;RCP8.5;H2;6.15;12;
8803;45.9379;3.6261;RCP8.5;H2;0.85;7;
8804;45.9366;3.7292;RCP8.5;H2;0.55;4;
8805;45.9353;3.8324;RCP8.5;H2;1.33;4;
8806;45.9339;3.9355;RCP8.5;H2;4.72;5;
8807;45.9324;4.0386;RCP8.5;H2;5.25;17;
8808;45.9308;4.1418;RCP8.5;H2;5.37;18;
8809;45.9291;4.2449;RCP8.5;H2;6.42;19;
8810;45.9273;4.348;RCP8.5;H2;2.63;22;
8811;45.9254;4.4511;RCP8.5;H2;4;23;
8812;45.9234;4.5542;RCP8.5;H2;4.71;32;
8813;45.9214;4.6573;RCP8.5;H2;5.67;33;
8814;45.9192;4.7604;RCP8.5;H2;6.38;35;
8815;45.9169;4.8634;RCP8.5;H2;5.17;24;
8816;45.9146;4.9665;RCP8.5;H2;5.5;22;
8817;45.9121;5.0695;RCP8.5;H2;5.52;23;
8818;45.9096;5.1726;RCP8.5;H2;5.05;23;
8819;45.9069;5.2756;RCP8.5;H2;5.56;24;
8820;45.9042;5.3786;RCP8.5;H2;5.31;15;
8821;45.9013;5.4817;RCP8.5;H2;3.5;14;
8822;45.8984;5.5847;RCP8.5;H2;1;8;
8823;45.8954;5.6877;RCP8.5;H2;4.69;12;
8824;45.8923;5.7906;RCP8.5;H2;2.83;10;
8825;45.8891;5.8936;RCP8.5;H2;3.85;15;
8826;45.8858;5.9966;RCP8.5;H2;4.05;15;
8827;45.8824;6.0995;RCP8.5;H2;4.21;15;
8828;45.8789;6.2024;RCP8.5;H2;4.48;9;
8829;45.8753;6.3054;RCP8.5;H2;0.47;6;
8830;45.8716;6.4083;RCP8.5;H2;0;5;
8831;45.8678;6.5111;RCP8.5;H2;0;1;
8832;45.864;6.614;RCP8.5;H2;0;4;
8833;45.86;6.7169;RCP8.5;H2;0;1;
8834;45.856;6.8197;RCP8.5;H2;0;0;
8835;45.8518;6.9226;RCP8.5;H2;0;0;
8836;45.8476;7.0254;RCP8.5;H2;0;0;
8898;45.9576;-1.3283;RCP8.5;H2;3.31;25;
8899;45.9609;-1.2252;RCP8.5;H2;3.46;25;
8900;45.9641;-1.1221;RCP8.5;H2;2.94;25;
8901;45.9673;-1.019;RCP8.5;H2;2.94;25;
8902;45.9703;-0.9158;RCP8.5;H2;4.73;17;
8903;45.9732;-0.8127;RCP8.5;H2;4.85;17;
8904;45.9761;-0.7095;RCP8.5;H2;4.76;16;
8905;45.9788;-0.6064;RCP8.5;H2;4.6;16;
8906;45.9814;-0.5032;RCP8.5;H2;4.48;14;
8907;45.984;-0.4;RCP8.5;H2;4.6;14;
8908;45.9865;-0.2969;RCP8.5;H2;4.48;12;
8909;45.9888;-0.1937;RCP8.5;H2;4.06;11;
8910;45.9911;-0.0904;RCP8.5;H2;5.02;18;
8911;45.9933;0.0128;RCP8.5;H2;5.02;16;
8912;45.9953;0.116;RCP8.5;H2;5.06;16;
8913;45.9973;0.2192;RCP8.5;H2;5.18;16;
8914;45.9992;0.3225;RCP8.5;H2;4.6;15;
8915;46.001;0.4257;RCP8.5;H2;4.55;14;
8916;46.0027;0.529;RCP8.5;H2;4.8;15;
8917;46.0043;0.6322;RCP8.5;H2;4.83;15;
8918;46.0058;0.7355;RCP8.5;H2;4.63;15;
8919;46.0073;0.8387;RCP8.5;H2;4.27;15;
8920;46.0086;0.942;RCP8.5;H2;3.76;17;
8921;46.0098;1.0453;RCP8.5;H2;3.96;15;
8922;46.011;1.1486;RCP8.5;H2;4.83;15;
8923;46.012;1.2519;RCP8.5;H2;3.69;16;
8924;46.0129;1.3552;RCP8.5;H2;2.5;18;
8925;46.0138;1.4585;RCP8.5;H2;2.15;19;
8926;46.0146;1.5617;RCP8.5;H2;2.35;18;
8927;46.0152;1.6651;RCP8.5;H2;2.94;19;
8928;46.0158;1.7684;RCP8.5;H2;2.62;19;
8929;46.0163;1.8717;RCP8.5;H2;2.71;14;
8930;46.0166;1.975;RCP8.5;H2;2.63;15;
8931;46.0169;2.0783;RCP8.5;H2;2.82;14;
8932;46.0171;2.1816;RCP8.5;H2;2.69;15;
8933;46.0172;2.2849;RCP8.5;H2;2.63;15;
8934;46.0172;2.3882;RCP8.5;H2;2.27;16;
8935;46.0171;2.4915;RCP8.5;H2;3.48;10;
8936;46.0169;2.5948;RCP8.5;H2;3.23;9;
8937;46.0166;2.6981;RCP8.5;H2;2.7;9;
8938;46.0163;2.8014;RCP8.5;H2;3.33;9;
8939;46.0158;2.9047;RCP8.5;H2;4.3;8;
8940;46.0152;3.008;RCP8.5;H2;4.05;9;
8941;46.0146;3.1113;RCP8.5;H2;5.42;16;
8942;46.0138;3.2146;RCP8.5;H2;6.27;17;
8943;46.013;3.3179;RCP8.5;H2;6.73;17;
8944;46.012;3.4212;RCP8.5;H2;7.69;17;
8945;46.011;3.5245;RCP8.5;H2;4.33;14;
8946;46.0098;3.6278;RCP8.5;H2;2.54;11;
8947;46.0086;3.7311;RCP8.5;H2;1.17;11;
8948;46.0073;3.8343;RCP8.5;H2;0.6;4;
8949;46.0059;3.9376;RCP8.5;H2;4.83;16;
8950;46.0044;4.0409;RCP8.5;H2;6.83;16;
8951;46.0027;4.1441;RCP8.5;H2;6.27;17;
8952;46.001;4.2474;RCP8.5;H2;7.38;19;
8953;45.9993;4.3506;RCP8.5;H2;3.79;23;
8954;45.9974;4.4539;RCP8.5;H2;3.37;26;
8955;45.9954;4.5571;RCP8.5;H2;3.75;25;
8956;45.9933;4.6603;RCP8.5;H2;6.35;32;
8957;45.9911;4.7635;RCP8.5;H2;5.63;26;
8958;45.9889;4.8667;RCP8.5;H2;5.15;23;
8959;45.9865;4.9699;RCP8.5;H2;5.52;22;
8960;45.984;5.0731;RCP8.5;H2;5.52;23;
8961;45.9815;5.1763;RCP8.5;H2;4.93;21;
8962;45.9788;5.2795;RCP8.5;H2;5.56;22;
8963;45.9761;5.3826;RCP8.5;H2;4.6;14;
8964;45.9733;5.4858;RCP8.5;H2;2.25;8;
8965;45.9703;5.5889;RCP8.5;H2;0.85;7;
8966;45.9673;5.6921;RCP8.5;H2;1.92;9;
8967;45.9642;5.7952;RCP8.5;H2;2.38;12;
8968;45.961;5.8983;RCP8.5;H2;3.81;15;
8969;45.9577;6.0014;RCP8.5;H2;3.5;14;
8970;45.9543;6.1044;RCP8.5;H2;3.76;13;
8971;45.9508;6.2075;RCP8.5;H2;1.57;7;
8972;45.9472;6.3106;RCP8.5;H2;0;5;
8973;45.9435;6.4136;RCP8.5;H2;0.07;5;
8974;45.9397;6.5166;RCP8.5;H2;0;3;
8975;45.9358;6.6196;RCP8.5;H2;0.81;4;
8976;45.9319;6.7226;RCP8.5;H2;0.1;4;
8977;45.9278;6.8256;RCP8.5;H2;0;3;
8978;45.9237;6.9286;RCP8.5;H2;0;0;
8979;45.9194;7.0315;RCP8.5;H2;0;0;
9040;46.0261;-1.4363;RCP8.5;H2;3.46;25;
9041;46.0295;-1.3331;RCP8.5;H2;3.49;25;
9043;46.036;-1.1266;RCP8.5;H2;3.08;26;
9044;46.0392;-1.0234;RCP8.5;H2;3.05;26;
9045;46.0422;-0.9201;RCP8.5;H2;4.73;17;
9046;46.0451;-0.8168;RCP8.5;H2;4.77;17;
9047;46.048;-0.7136;RCP8.5;H2;4.58;16;
9048;46.0507;-0.6103;RCP8.5;H2;4.48;15;
9049;46.0534;-0.507;RCP8.5;H2;4.46;14;
9050;46.0559;-0.4036;RCP8.5;H2;4.58;14;
9051;46.0584;-0.3003;RCP8.5;H2;4.42;12;
9052;46.0608;-0.197;RCP8.5;H2;5;17;
9053;46.063;-0.0936;RCP8.5;H2;4.87;18;
9054;46.0652;0.0097;RCP8.5;H2;4.73;17;
9055;46.0673;0.1131;RCP8.5;H2;4.88;15;
9056;46.0693;0.2164;RCP8.5;H2;4.85;15;
9057;46.0712;0.3198;RCP8.5;H2;4.62;16;
9058;46.073;0.4232;RCP8.5;H2;4.3;16;
9059;46.0747;0.5266;RCP8.5;H2;4.4;14;
9060;46.0763;0.63;RCP8.5;H2;4.71;15;
9061;46.0778;0.7334;RCP8.5;H2;4.71;15;
9062;46.0792;0.8368;RCP8.5;H2;5.27;17;
9063;46.0806;0.9402;RCP8.5;H2;4.78;16;
9064;46.0818;1.0436;RCP8.5;H2;4.52;17;
9065;46.0829;1.147;RCP8.5;H2;4.31;17;
9066;46.084;1.2504;RCP8.5;H2;3.89;15;
9067;46.0849;1.3539;RCP8.5;H2;3.18;16;
9068;46.0858;1.4573;RCP8.5;H2;2.87;18;
9069;46.0865;1.5607;RCP8.5;H2;2.9;18;
9070;46.0872;1.6642;RCP8.5;H2;2.9;18;
9071;46.0878;1.7676;RCP8.5;H2;3.05;14;
9072;46.0882;1.871;RCP8.5;H2;2.19;15;
9073;46.0886;1.9745;RCP8.5;H2;2.85;14;
9074;46.0889;2.0779;RCP8.5;H2;3.33;14;
9075;46.0891;2.1814;RCP8.5;H2;2.8;15;
9076;46.0892;2.2848;RCP8.5;H2;3.21;15;
9077;46.0892;2.3883;RCP8.5;H2;3.31;14;
9078;46.0891;2.4917;RCP8.5;H2;3.38;15;
9079;46.0889;2.5952;RCP8.5;H2;4.25;9;
9080;46.0886;2.6986;RCP8.5;H2;3.44;9;
9081;46.0882;2.802;RCP8.5;H2;2.88;9;
9082;46.0878;2.9055;RCP8.5;H2;4.71;9;
9083;46.0872;3.0089;RCP8.5;H2;4.32;9;
9084;46.0865;3.1124;RCP8.5;H2;4.83;14;
9085;46.0858;3.2158;RCP8.5;H2;5;14;
9086;46.0849;3.3192;RCP8.5;H2;4.92;13;
9087;46.084;3.4226;RCP8.5;H2;5.83;12;
9088;46.0829;3.5261;RCP8.5;H2;5.33;15;
9089;46.0818;3.6295;RCP8.5;H2;3.77;16;
9090;46.0806;3.7329;RCP8.5;H2;1.29;11;
9091;46.0792;3.8363;RCP8.5;H2;1.68;4;
9092;46.0778;3.9397;RCP8.5;H2;6.27;17;
9093;46.0763;4.0431;RCP8.5;H2;7.67;16;
9094;46.0747;4.1465;RCP8.5;H2;6.92;17;
9095;46.073;4.2499;RCP8.5;H2;6.65;19;
9096;46.0712;4.3533;RCP8.5;H2;3.12;23;
9097;46.0693;4.4567;RCP8.5;H2;2.9;24;
9098;46.0673;4.56;RCP8.5;H2;3.25;24;
9099;46.0652;4.6634;RCP8.5;H2;6.56;33;
9100;46.0631;4.7667;RCP8.5;H2;5.73;27;
9101;46.0608;4.8701;RCP8.5;H2;5.23;24;
9102;46.0584;4.9734;RCP8.5;H2;5.13;22;
9103;46.056;5.0767;RCP8.5;H2;5.25;22;
9104;46.0534;5.18;RCP8.5;H2;5.25;21;
9105;46.0508;5.2833;RCP8.5;H2;4.88;20;
9106;46.048;5.3866;RCP8.5;H2;5.67;15;
9107;46.0452;5.4899;RCP8.5;H2;2.65;8;
9108;46.0422;5.5932;RCP8.5;H2;0.69;7;
9109;46.0392;5.6965;RCP8.5;H2;0.3;5;
9110;46.0361;5.7997;RCP8.5;H2;3.71;13;
9111;46.0329;5.903;RCP8.5;H2;3.87;17;
9112;46.0296;6.0062;RCP8.5;H2;3.87;16;
9113;46.0262;6.1094;RCP8.5;H2;2.51;12;
9114;46.0227;6.2126;RCP8.5;H2;2.27;11;
9115;46.0191;6.3158;RCP8.5;H2;0.15;5;
9116;46.0154;6.419;RCP8.5;H2;0;4;
9117;46.0116;6.5221;RCP8.5;H2;0;5;
9118;46.0077;6.6253;RCP8.5;H2;0.09;4;
9119;46.0037;6.7284;RCP8.5;H2;0;0;
9120;45.9997;6.8315;RCP8.5;H2;0;0;
9121;45.9955;6.9346;RCP8.5;H2;0;1;
9122;45.9913;7.0377;RCP8.5;H2;0;0;
9186;46.108;-1.1312;RCP8.5;H2;3.13;26;
9187;46.1111;-1.0278;RCP8.5;H2;2.83;24;
9188;46.1141;-0.9244;RCP8.5;H2;4.6;16;
9189;46.1171;-0.821;RCP8.5;H2;4.55;16;
9190;46.1199;-0.7176;RCP8.5;H2;4.46;15;
9191;46.1226;-0.6141;RCP8.5;H2;4.37;14;
9192;46.1253;-0.5107;RCP8.5;H2;4.35;14;
9193;46.1279;-0.4073;RCP8.5;H2;5.04;18;
9194;46.1303;-0.3038;RCP8.5;H2;5.37;18;
9195;46.1327;-0.2003;RCP8.5;H2;5.15;17;
9196;46.135;-0.0968;RCP8.5;H2;4.99;18;
9197;46.1372;0.0066;RCP8.5;H2;4.6;17;
9198;46.1392;0.1101;RCP8.5;H2;4.63;17;
9199;46.1412;0.2136;RCP8.5;H2;5.13;17;
9200;46.1431;0.3171;RCP8.5;H2;4.87;17;
9201;46.1449;0.4207;RCP8.5;H2;4.48;16;
9202;46.1466;0.5242;RCP8.5;H2;4.48;13;
9203;46.1483;0.6277;RCP8.5;H2;4.24;13;
9204;46.1498;0.7313;RCP8.5;H2;4.75;15;
9205;46.1512;0.8348;RCP8.5;H2;5.28;17;
9206;46.1525;0.9383;RCP8.5;H2;4.9;17;
9207;46.1538;1.0419;RCP8.5;H2;4.97;17;
9208;46.1549;1.1454;RCP8.5;H2;4.43;17;
9209;46.1559;1.249;RCP8.5;H2;4.13;17;
9210;46.1569;1.3526;RCP8.5;H2;3.85;17;
9211;46.1577;1.4561;RCP8.5;H2;3.45;17;
9212;46.1585;1.5597;RCP8.5;H2;3.4;19;
9213;46.1592;1.6633;RCP8.5;H2;3.1;19;
9214;46.1597;1.7669;RCP8.5;H2;2.67;19;
9215;46.1602;1.8704;RCP8.5;H2;2.81;13;
9216;46.1606;1.974;RCP8.5;H2;3.75;15;
9217;46.1609;2.0776;RCP8.5;H2;3.08;15;
9218;46.1611;2.1812;RCP8.5;H2;3.6;12;
9219;46.1612;2.2848;RCP8.5;H2;4;12;
