#-----------------------------------------------------------------------------
# Date d'extraction : 23/06/2026 - 11h30 loc.
#-----------------------------------------------------------------------------
# Producteur : MF
# Experience : Explore2-HydroEau-Adamont-2024_distribution
# Modele     : Q50_SIM2
# Scenario :
#     RCP4.5 : Emissions modérées
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORSWIAV : Indicateur moyen d'humidité des sols
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORSWIAV;
#-----------------------------------------------------------------------------
9633;46.3657;0.7249;RCP4.5;H2;0.51;
9634;46.3671;0.8288;RCP4.5;H2;0.49;
9635;46.3684;0.9328;RCP4.5;H2;0.49;
9636;46.3697;1.0368;RCP4.5;H2;0.51;
9637;46.3708;1.1407;RCP4.5;H2;0.48;
9638;46.3718;1.2447;RCP4.5;H2;0.5;
9639;46.3728;1.3487;RCP4.5;H2;0.53;
9640;46.3737;1.4526;RCP4.5;H2;0.53;
9641;46.3744;1.5566;RCP4.5;H2;0.52;
9642;46.3751;1.6606;RCP4.5;H2;0.54;
9643;46.3757;1.7646;RCP4.5;H2;0.53;
9644;46.3761;1.8686;RCP4.5;H2;0.54;
9645;46.3765;1.9726;RCP4.5;H2;0.51;
9646;46.3768;2.0766;RCP4.5;H2;0.52;
9647;46.377;2.1806;RCP4.5;H2;0.54;
9648;46.3771;2.2845;RCP4.5;H2;0.51;
9649;46.3771;2.3885;RCP4.5;H2;0.49;
9650;46.377;2.4925;RCP4.5;H2;0.48;
9651;46.3768;2.5965;RCP4.5;H2;0.51;
9652;46.3765;2.7005;RCP4.5;H2;0.5;
9653;46.3761;2.8045;RCP4.5;H2;0.53;
9654;46.3757;2.9085;RCP4.5;H2;0.48;
9655;46.3751;3.0125;RCP4.5;H2;0.5;
9656;46.3744;3.1165;RCP4.5;H2;0.5;
9657;46.3737;3.2204;RCP4.5;H2;0.5;
9658;46.3728;3.3244;RCP4.5;H2;0.57;
9659;46.3719;3.4284;RCP4.5;H2;0.53;
9660;46.3708;3.5324;RCP4.5;H2;0.53;
9661;46.3697;3.6363;RCP4.5;H2;0.52;
9662;46.3684;3.7403;RCP4.5;H2;0.53;
9663;46.3671;3.8442;RCP4.5;H2;0.52;
9664;46.3657;3.9482;RCP4.5;H2;0.51;
9665;46.3641;4.0521;RCP4.5;H2;0.53;
9666;46.3625;4.1561;RCP4.5;H2;0.56;
9667;46.3608;4.26;RCP4.5;H2;0.63;
9668;46.359;4.3639;RCP4.5;H2;0.69;
9669;46.3571;4.4679;RCP4.5;H2;0.61;
9670;46.3551;4.5718;RCP4.5;H2;0.66;
9671;46.353;4.6757;RCP4.5;H2;0.67;
9672;46.3508;4.7796;RCP4.5;H2;0.65;
9673;46.3485;4.8835;RCP4.5;H2;0.68;
9674;46.3462;4.9873;RCP4.5;H2;0.68;
9675;46.3437;5.0912;RCP4.5;H2;0.65;
9676;46.3411;5.1951;RCP4.5;H2;0.64;
9677;46.3385;5.2989;RCP4.5;H2;0.66;
9678;46.3357;5.4028;RCP4.5;H2;0.75;
9679;46.3328;5.5066;RCP4.5;H2;0.78;
9680;46.3299;5.6104;RCP4.5;H2;0.79;
9681;46.3269;5.7142;RCP4.5;H2;0.83;
9682;46.3237;5.818;RCP4.5;H2;0.86;
9683;46.3205;5.9218;RCP4.5;H2;0.86;
9684;46.3171;6.0256;RCP4.5;H2;0.8;
9685;46.3137;6.1293;RCP4.5;H2;0.71;
9686;46.3102;6.2331;RCP4.5;H2;0.67;
9687;46.3066;6.3368;RCP4.5;H2;0.7;
9688;46.3029;6.4405;RCP4.5;H2;0.75;
9689;46.2991;6.5442;RCP4.5;H2;0.86;
9690;46.2952;6.6479;RCP4.5;H2;0.87;
9691;46.2912;6.7516;RCP4.5;H2;0.92;
9692;46.2871;6.8552;RCP4.5;H2;0.93;
9754;46.382;-1.5651;RCP4.5;H2;0.63;
9755;46.3856;-1.4613;RCP4.5;H2;0.52;
9756;46.389;-1.3574;RCP4.5;H2;0.52;
9757;46.3923;-1.2535;RCP4.5;H2;0.5;
9758;46.3956;-1.1495;RCP4.5;H2;0.51;
9759;46.3987;-1.0456;RCP4.5;H2;0.51;
9760;46.4018;-0.9417;RCP4.5;H2;0.53;
9761;46.4047;-0.8377;RCP4.5;H2;0.56;
9762;46.4076;-0.7337;RCP4.5;H2;0.55;
9763;46.4103;-0.6298;RCP4.5;H2;0.59;
9764;46.413;-0.5258;RCP4.5;H2;0.58;
9765;46.4156;-0.4218;RCP4.5;H2;0.53;
9766;46.4181;-0.3178;RCP4.5;H2;0.51;
9767;46.4204;-0.2138;RCP4.5;H2;0.52;
9768;46.4227;-0.1097;RCP4.5;H2;0.56;
9769;46.4249;-0.0057;RCP4.5;H2;0.54;
9770;46.427;0.0983;RCP4.5;H2;0.54;
9771;46.429;0.2024;RCP4.5;H2;0.5;
9772;46.4309;0.3064;RCP4.5;H2;0.51;
9773;46.4327;0.4105;RCP4.5;H2;0.52;
9774;46.4345;0.5146;RCP4.5;H2;0.54;
9775;46.4361;0.6187;RCP4.5;H2;0.53;
9776;46.4376;0.7227;RCP4.5;H2;0.54;
9777;46.439;0.8268;RCP4.5;H2;0.5;
9778;46.4404;0.9309;RCP4.5;H2;0.55;
9779;46.4416;1.035;RCP4.5;H2;0.49;
9780;46.4428;1.1391;RCP4.5;H2;0.49;
9781;46.4438;1.2432;RCP4.5;H2;0.49;
9782;46.4448;1.3474;RCP4.5;H2;0.51;
9783;46.4456;1.4515;RCP4.5;H2;0.51;
9784;46.4464;1.5556;RCP4.5;H2;0.54;
9785;46.4471;1.6597;RCP4.5;H2;0.53;
9786;46.4476;1.7638;RCP4.5;H2;0.55;
9787;46.4481;1.868;RCP4.5;H2;0.55;
9788;46.4485;1.9721;RCP4.5;H2;0.55;
9789;46.4488;2.0762;RCP4.5;H2;0.56;
9790;46.449;2.1803;RCP4.5;H2;0.56;
9791;46.4491;2.2845;RCP4.5;H2;0.5;
9792;46.4491;2.3886;RCP4.5;H2;0.49;
9793;46.449;2.4927;RCP4.5;H2;0.49;
9794;46.4488;2.5969;RCP4.5;H2;0.49;
9795;46.4485;2.701;RCP4.5;H2;0.47;
9796;46.4481;2.8051;RCP4.5;H2;0.51;
9797;46.4476;2.9092;RCP4.5;H2;0.48;
9798;46.4471;3.0134;RCP4.5;H2;0.5;
9799;46.4464;3.1175;RCP4.5;H2;0.49;
9800;46.4456;3.2216;RCP4.5;H2;0.51;
9801;46.4448;3.3257;RCP4.5;H2;0.56;
9802;46.4438;3.4298;RCP4.5;H2;0.53;
9803;46.4428;3.5339;RCP4.5;H2;0.51;
9804;46.4416;3.638;RCP4.5;H2;0.53;
9805;46.4404;3.7421;RCP4.5;H2;0.51;
9806;46.4391;3.8462;RCP4.5;H2;0.51;
9807;46.4376;3.9503;RCP4.5;H2;0.49;
9808;46.4361;4.0544;RCP4.5;H2;0.54;
9809;46.4345;4.1585;RCP4.5;H2;0.56;
9810;46.4328;4.2626;RCP4.5;H2;0.6;
9811;46.431;4.3666;RCP4.5;H2;0.67;
9812;46.4291;4.4707;RCP4.5;H2;0.68;
9813;46.4271;4.5747;RCP4.5;H2;0.65;
9814;46.425;4.6788;RCP4.5;H2;0.68;
9815;46.4228;4.7828;RCP4.5;H2;0.63;
9816;46.4205;4.8868;RCP4.5;H2;0.67;
9817;46.4181;4.9909;RCP4.5;H2;0.64;
9818;46.4156;5.0949;RCP4.5;H2;0.65;
9819;46.413;5.1989;RCP4.5;H2;0.66;
9820;46.4104;5.3028;RCP4.5;H2;0.76;
9821;46.4076;5.4068;RCP4.5;H2;0.76;
9822;46.4048;5.5108;RCP4.5;H2;0.78;
9823;46.4018;5.6147;RCP4.5;H2;0.8;
9824;46.3988;5.7187;RCP4.5;H2;0.81;
9825;46.3956;5.8226;RCP4.5;H2;0.82;
9826;46.3924;5.9265;RCP4.5;H2;0.85;
9827;46.389;6.0304;RCP4.5;H2;0.84;
9828;46.3856;6.1343;RCP4.5;H2;0.77;
9829;46.3821;6.2382;RCP4.5;H2;0.69;
9830;46.3785;6.3421;RCP4.5;H2;0.67;
9831;46.3748;6.4459;RCP4.5;H2;0.68;
9832;46.371;6.5498;RCP4.5;H2;0.74;
9833;46.3671;6.6536;RCP4.5;H2;0.84;
9834;46.3631;6.7574;RCP4.5;H2;0.94;
9895;46.4466;-1.7783;RCP4.5;H2;0.56;
9896;46.4503;-1.6743;RCP4.5;H2;0.57;
9897;46.4539;-1.5703;RCP4.5;H2;0.52;
9898;46.4575;-1.4663;RCP4.5;H2;0.54;
9899;46.4609;-1.3623;RCP4.5;H2;0.53;
9900;46.4642;-1.2582;RCP4.5;H2;0.53;
9901;46.4675;-1.1542;RCP4.5;H2;0.55;
9902;46.4706;-1.0501;RCP4.5;H2;0.55;
9903;46.4737;-0.946;RCP4.5;H2;0.59;
9904;46.4766;-0.8419;RCP4.5;H2;0.56;
9905;46.4795;-0.7378;RCP4.5;H2;0.54;
9906;46.4823;-0.6337;RCP4.5;H2;0.51;
9907;46.4849;-0.5296;RCP4.5;H2;0.51;
9908;46.4875;-0.4254;RCP4.5;H2;0.54;
9909;46.49;-0.3213;RCP4.5;H2;0.55;
9910;46.4924;-0.2171;RCP4.5;H2;0.54;
9911;46.4947;-0.113;RCP4.5;H2;0.55;
9912;46.4969;-0.0088;RCP4.5;H2;0.57;
9913;46.499;0.0954;RCP4.5;H2;0.51;
9914;46.501;0.1996;RCP4.5;H2;0.53;
9915;46.5029;0.3038;RCP4.5;H2;0.52;
9916;46.5047;0.408;RCP4.5;H2;0.53;
9917;46.5064;0.5122;RCP4.5;H2;0.55;
9918;46.508;0.6164;RCP4.5;H2;0.51;
9919;46.5096;0.7206;RCP4.5;H2;0.54;
9920;46.511;0.8248;RCP4.5;H2;0.53;
9921;46.5123;0.9291;RCP4.5;H2;0.54;
9922;46.5136;1.0333;RCP4.5;H2;0.5;
9923;46.5147;1.1375;RCP4.5;H2;0.5;
9924;46.5158;1.2418;RCP4.5;H2;0.5;
9925;46.5167;1.346;RCP4.5;H2;0.49;
9926;46.5176;1.4503;RCP4.5;H2;0.54;
9927;46.5184;1.5545;RCP4.5;H2;0.52;
9928;46.519;1.6588;RCP4.5;H2;0.54;
9929;46.5196;1.7631;RCP4.5;H2;0.53;
9930;46.5201;1.8673;RCP4.5;H2;0.53;
9931;46.5205;1.9716;RCP4.5;H2;0.54;
9932;46.5208;2.0759;RCP4.5;H2;0.57;
9933;46.5209;2.1801;RCP4.5;H2;0.56;
9934;46.521;2.2844;RCP4.5;H2;0.54;
9935;46.521;2.3887;RCP4.5;H2;0.56;
9936;46.5209;2.4929;RCP4.5;H2;0.54;
9937;46.5208;2.5972;RCP4.5;H2;0.45;
9938;46.5205;2.7015;RCP4.5;H2;0.5;
9939;46.5201;2.8057;RCP4.5;H2;0.51;
9940;46.5196;2.91;RCP4.5;H2;0.51;
9941;46.519;3.0143;RCP4.5;H2;0.49;
9942;46.5184;3.1185;RCP4.5;H2;0.48;
9943;46.5176;3.2228;RCP4.5;H2;0.53;
9944;46.5167;3.327;RCP4.5;H2;0.55;
9945;46.5158;3.4313;RCP4.5;H2;0.56;
9946;46.5147;3.5355;RCP4.5;H2;0.53;
9947;46.5136;3.6398;RCP4.5;H2;0.52;
9948;46.5124;3.744;RCP4.5;H2;0.54;
9949;46.511;3.8482;RCP4.5;H2;0.51;
9950;46.5096;3.9525;RCP4.5;H2;0.54;
9951;46.5081;4.0567;RCP4.5;H2;0.53;
9952;46.5064;4.1609;RCP4.5;H2;0.53;
9953;46.5047;4.2651;RCP4.5;H2;0.62;
9954;46.5029;4.3693;RCP4.5;H2;0.63;
9955;46.501;4.4735;RCP4.5;H2;0.67;
9956;46.499;4.5777;RCP4.5;H2;0.58;
9957;46.4969;4.6819;RCP4.5;H2;0.6;
9958;46.4947;4.7861;RCP4.5;H2;0.65;
9959;46.4924;4.8902;RCP4.5;H2;0.62;
9960;46.49;4.9944;RCP4.5;H2;0.67;
9961;46.4876;5.0985;RCP4.5;H2;0.67;
9962;46.485;5.2027;RCP4.5;H2;0.67;
9963;46.4823;5.3068;RCP4.5;H2;0.68;
9964;46.4795;5.4109;RCP4.5;H2;0.78;
9965;46.4767;5.515;RCP4.5;H2;0.78;
9966;46.4737;5.6191;RCP4.5;H2;0.78;
9967;46.4707;5.7232;RCP4.5;H2;0.79;
9968;46.4675;5.8272;RCP4.5;H2;0.84;
9969;46.4643;5.9313;RCP4.5;H2;0.85;
9970;46.4609;6.0353;RCP4.5;H2;0.86;
9971;46.4575;6.1394;RCP4.5;H2;0.9;
9976;46.4389;6.6593;RCP4.5;H2;0.66;
9977;46.4349;6.7633;RCP4.5;H2;0.76;
10038;46.5185;-1.7838;RCP4.5;H2;0.53;
10039;46.5222;-1.6796;RCP4.5;H2;0.51;
10040;46.5258;-1.5755;RCP4.5;H2;0.52;
10041;46.5294;-1.4713;RCP4.5;H2;0.52;
10042;46.5328;-1.3672;RCP4.5;H2;0.52;
10043;46.5361;-1.263;RCP4.5;H2;0.53;
10044;46.5394;-1.1588;RCP4.5;H2;0.59;
10045;46.5425;-1.0546;RCP4.5;H2;0.6;
10046;46.5456;-0.9504;RCP4.5;H2;0.56;
10047;46.5486;-0.8461;RCP4.5;H2;0.53;
10048;46.5514;-0.7419;RCP4.5;H2;0.53;
10049;46.5542;-0.6376;RCP4.5;H2;0.51;
10050;46.5569;-0.5334;RCP4.5;H2;0.53;
10051;46.5594;-0.4291;RCP4.5;H2;0.55;
10052;46.5619;-0.3248;RCP4.5;H2;0.55;
10053;46.5643;-0.2205;RCP4.5;H2;0.56;
10054;46.5666;-0.1162;RCP4.5;H2;0.57;
10055;46.5688;-0.0119;RCP4.5;H2;0.56;
10056;46.5709;0.0924;RCP4.5;H2;0.51;
10057;46.5729;0.1967;RCP4.5;H2;0.5;
10058;46.5748;0.3011;RCP4.5;H2;0.52;
10059;46.5767;0.4054;RCP4.5;H2;0.54;
10060;46.5784;0.5097;RCP4.5;H2;0.54;
10061;46.58;0.6141;RCP4.5;H2;0.51;
10062;46.5815;0.7185;RCP4.5;H2;0.52;
10063;46.583;0.8228;RCP4.5;H2;0.55;
10064;46.5843;0.9272;RCP4.5;H2;0.52;
10065;46.5855;1.0316;RCP4.5;H2;0.51;
10066;46.5867;1.1359;RCP4.5;H2;0.52;
10067;46.5877;1.2403;RCP4.5;H2;0.53;
10068;46.5887;1.3447;RCP4.5;H2;0.54;
10069;46.5896;1.4491;RCP4.5;H2;0.53;
10070;46.5903;1.5535;RCP4.5;H2;0.56;
10071;46.591;1.6579;RCP4.5;H2;0.55;
10072;46.5916;1.7623;RCP4.5;H2;0.54;
10073;46.5921;1.8667;RCP4.5;H2;0.55;
10074;46.5924;1.9711;RCP4.5;H2;0.58;
10075;46.5927;2.0755;RCP4.5;H2;0.59;
10076;46.5929;2.1799;RCP4.5;H2;0.59;
10077;46.593;2.2843;RCP4.5;H2;0.54;
10078;46.593;2.3887;RCP4.5;H2;0.55;
10079;46.5929;2.4931;RCP4.5;H2;0.51;
10080;46.5927;2.5976;RCP4.5;H2;0.48;
10081;46.5924;2.702;RCP4.5;H2;0.58;
10082;46.5921;2.8064;RCP4.5;H2;0.53;
10083;46.5916;2.9108;RCP4.5;H2;0.5;
10084;46.591;3.0152;RCP4.5;H2;0.51;
10085;46.5903;3.1196;RCP4.5;H2;0.5;
10086;46.5896;3.224;RCP4.5;H2;0.51;
10087;46.5887;3.3284;RCP4.5;H2;0.52;
10088;46.5878;3.4327;RCP4.5;H2;0.54;
10089;46.5867;3.5371;RCP4.5;H2;0.51;
10090;46.5856;3.6415;RCP4.5;H2;0.52;
10091;46.5843;3.7459;RCP4.5;H2;0.55;
10092;46.583;3.8503;RCP4.5;H2;0.54;
10093;46.5816;3.9546;RCP4.5;H2;0.58;
10094;46.58;4.059;RCP4.5;H2;0.55;
10095;46.5784;4.1633;RCP4.5;H2;0.54;
10096;46.5767;4.2677;RCP4.5;H2;0.61;
10097;46.5749;4.372;RCP4.5;H2;0.66;
10098;46.573;4.4764;RCP4.5;H2;0.67;
10099;46.5709;4.5807;RCP4.5;H2;0.57;
10100;46.5688;4.685;RCP4.5;H2;0.55;
10101;46.5666;4.7893;RCP4.5;H2;0.6;
10102;46.5644;4.8936;RCP4.5;H2;0.63;
10103;46.562;4.9979;RCP4.5;H2;0.66;
10104;46.5595;5.1022;RCP4.5;H2;0.67;
10105;46.5569;5.2065;RCP4.5;H2;0.68;
10106;46.5542;5.3107;RCP4.5;H2;0.68;
10107;46.5515;5.415;RCP4.5;H2;0.73;
10108;46.5486;5.5192;RCP4.5;H2;0.78;
10109;46.5456;5.6234;RCP4.5;H2;0.78;
10110;46.5426;5.7277;RCP4.5;H2;0.79;
10111;46.5394;5.8319;RCP4.5;H2;0.84;
10112;46.5362;5.9361;RCP4.5;H2;0.85;
10113;46.5328;6.0402;RCP4.5;H2;0.85;
10114;46.5294;6.1444;RCP4.5;H2;0.91;
10180;46.5865;-1.8935;RCP4.5;H2;0.57;
10181;46.5903;-1.7892;RCP4.5;H2;0.5;
10182;46.5941;-1.685;RCP4.5;H2;0.51;
10183;46.5977;-1.5807;RCP4.5;H2;0.51;
10184;46.6012;-1.4764;RCP4.5;H2;0.52;
10185;46.6047;-1.3721;RCP4.5;H2;0.52;
10186;46.608;-1.2678;RCP4.5;H2;0.52;
10187;46.6113;-1.1634;RCP4.5;H2;0.54;
10188;46.6144;-1.0591;RCP4.5;H2;0.56;
10189;46.6175;-0.9547;RCP4.5;H2;0.54;
10190;46.6205;-0.8504;RCP4.5;H2;0.52;
10191;46.6233;-0.746;RCP4.5;H2;0.53;
10192;46.6261;-0.6416;RCP4.5;H2;0.54;
10193;46.6288;-0.5372;RCP4.5;H2;0.56;
10194;46.6314;-0.4328;RCP4.5;H2;0.57;
10195;46.6339;-0.3284;RCP4.5;H2;0.57;
10196;46.6363;-0.2239;RCP4.5;H2;0.57;
10197;46.6386;-0.1195;RCP4.5;H2;0.56;
10198;46.6408;-0.015;RCP4.5;H2;0.5;
10199;46.6429;0.0894;RCP4.5;H2;0.54;
10200;46.6449;0.1939;RCP4.5;H2;0.49;
10201;46.6468;0.2983;RCP4.5;H2;0.51;
10202;46.6486;0.4028;RCP4.5;H2;0.55;
10203;46.6503;0.5073;RCP4.5;H2;0.5;
10204;46.652;0.6118;RCP4.5;H2;0.5;
10205;46.6535;0.7163;RCP4.5;H2;0.5;
10206;46.6549;0.8208;RCP4.5;H2;0.5;
10207;46.6563;0.9253;RCP4.5;H2;0.48;
10208;46.6575;1.0298;RCP4.5;H2;0.5;
10209;46.6587;1.1344;RCP4.5;H2;0.53;
10210;46.6597;1.2389;RCP4.5;H2;0.52;
10211;46.6607;1.3434;RCP4.5;H2;0.51;
10212;46.6615;1.4479;RCP4.5;H2;0.53;
10213;46.6623;1.5525;RCP4.5;H2;0.53;
10214;46.663;1.657;RCP4.5;H2;0.54;
10215;46.6635;1.7615;RCP4.5;H2;0.55;
10216;46.664;1.8661;RCP4.5;H2;0.57;
10217;46.6644;1.9706;RCP4.5;H2;0.57;
10218;46.6647;2.0752;RCP4.5;H2;0.56;
10219;46.6649;2.1797;RCP4.5;H2;0.5;
10220;46.665;2.2843;RCP4.5;H2;0.51;
10221;46.665;2.3888;RCP4.5;H2;0.53;
10222;46.6649;2.4934;RCP4.5;H2;0.57;
10223;46.6647;2.5979;RCP4.5;H2;0.56;
10224;46.6644;2.7024;RCP4.5;H2;0.55;
10225;46.664;2.807;RCP4.5;H2;0.55;
10226;46.6636;2.9115;RCP4.5;H2;0.5;
10227;46.663;3.0161;RCP4.5;H2;0.49;
10228;46.6623;3.1206;RCP4.5;H2;0.49;
10229;46.6615;3.2251;RCP4.5;H2;0.52;
10230;46.6607;3.3297;RCP4.5;H2;0.52;
10231;46.6597;3.4342;RCP4.5;H2;0.53;
10232;46.6587;3.5387;RCP4.5;H2;0.52;
10233;46.6575;3.6432;RCP4.5;H2;0.53;
10234;46.6563;3.7478;RCP4.5;H2;0.53;
10235;46.6549;3.8523;RCP4.5;H2;0.54;
10236;46.6535;3.9568;RCP4.5;H2;0.55;
10237;46.652;4.0613;RCP4.5;H2;0.55;
10238;46.6504;4.1658;RCP4.5;H2;0.58;
10239;46.6486;4.2702;RCP4.5;H2;0.63;
10240;46.6468;4.3747;RCP4.5;H2;0.68;
10241;46.6449;4.4792;RCP4.5;H2;0.67;
10242;46.6429;4.5837;RCP4.5;H2;0.58;
10243;46.6408;4.6881;RCP4.5;H2;0.59;
10244;46.6386;4.7926;RCP4.5;H2;0.55;
10245;46.6363;4.897;RCP4.5;H2;0.56;
10246;46.6339;5.0014;RCP4.5;H2;0.6;
10247;46.6314;5.1059;RCP4.5;H2;0.69;
10248;46.6288;5.2103;RCP4.5;H2;0.68;
10249;46.6262;5.3147;RCP4.5;H2;0.67;
10250;46.6234;5.4191;RCP4.5;H2;0.7;
10251;46.6205;5.5234;RCP4.5;H2;0.72;
10252;46.6175;5.6278;RCP4.5;H2;0.79;
10253;46.6145;5.7322;RCP4.5;H2;0.79;
10254;46.6113;5.8365;RCP4.5;H2;0.82;
10255;46.6081;5.9408;RCP4.5;H2;0.84;
10256;46.6047;6.0452;RCP4.5;H2;0.85;
10257;46.6013;6.1495;RCP4.5;H2;0.88;
10323;46.6584;-1.8991;RCP4.5;H2;0.51;
10324;46.6622;-1.7947;RCP4.5;H2;0.49;
10325;46.6659;-1.6903;RCP4.5;H2;0.51;
10326;46.6696;-1.5859;RCP4.5;H2;0.51;
10327;46.6731;-1.4815;RCP4.5;H2;0.52;
10328;46.6766;-1.377;RCP4.5;H2;0.51;
10329;46.6799;-1.2726;RCP4.5;H2;0.5;
10330;46.6832;-1.1681;RCP4.5;H2;0.52;
10331;46.6863;-1.0636;RCP4.5;H2;0.53;
10332;46.6894;-0.9591;RCP4.5;H2;0.53;
10333;46.6924;-0.8546;RCP4.5;H2;0.53;
10334;46.6953;-0.7501;RCP4.5;H2;0.55;
10335;46.698;-0.6456;RCP4.5;H2;0.55;
10336;46.7007;-0.541;RCP4.5;H2;0.55;
10337;46.7033;-0.4365;RCP4.5;H2;0.56;
10338;46.7058;-0.3319;RCP4.5;H2;0.55;
10339;46.7082;-0.2273;RCP4.5;H2;0.48;
10340;46.7105;-0.1228;RCP4.5;H2;0.44;
10341;46.7127;-0.0182;RCP4.5;H2;0.48;
10342;46.7148;0.0864;RCP4.5;H2;0.53;
10343;46.7168;0.191;RCP4.5;H2;0.5;
10344;46.7187;0.2956;RCP4.5;H2;0.49;
10345;46.7206;0.4003;RCP4.5;H2;0.47;
10346;46.7223;0.5049;RCP4.5;H2;0.45;
10347;46.7239;0.6095;RCP4.5;H2;0.5;
10348;46.7254;0.7141;RCP4.5;H2;0.51;
10349;46.7269;0.8188;RCP4.5;H2;0.5;
10350;46.7282;0.9234;RCP4.5;H2;0.49;
10351;46.7295;1.0281;RCP4.5;H2;0.5;
10352;46.7306;1.1327;RCP4.5;H2;0.54;
10353;46.7317;1.2374;RCP4.5;H2;0.52;
10354;46.7326;1.3421;RCP4.5;H2;0.53;
10355;46.7335;1.4467;RCP4.5;H2;0.53;
10356;46.7343;1.5514;RCP4.5;H2;0.54;
10357;46.7349;1.6561;RCP4.5;H2;0.55;
10358;46.7355;1.7608;RCP4.5;H2;0.6;
10359;46.736;1.8655;RCP4.5;H2;0.6;
10360;46.7364;1.9701;RCP4.5;H2;0.6;
10361;46.7367;2.0748;RCP4.5;H2;0.56;
10362;46.7369;2.1795;RCP4.5;H2;0.52;
10363;46.737;2.2842;RCP4.5;H2;0.53;
10364;46.737;2.3889;RCP4.5;H2;0.54;
10365;46.7369;2.4936;RCP4.5;H2;0.56;
10366;46.7367;2.5982;RCP4.5;H2;0.54;
10367;46.7364;2.7029;RCP4.5;H2;0.55;
10368;46.736;2.8076;RCP4.5;H2;0.56;
10369;46.7355;2.9123;RCP4.5;H2;0.5;
10370;46.735;3.017;RCP4.5;H2;0.47;
10371;46.7343;3.1216;RCP4.5;H2;0.53;
10372;46.7335;3.2263;RCP4.5;H2;0.54;
10373;46.7327;3.331;RCP4.5;H2;0.52;
10374;46.7317;3.4357;RCP4.5;H2;0.52;
10375;46.7306;3.5403;RCP4.5;H2;0.54;
10376;46.7295;3.645;RCP4.5;H2;0.54;
10377;46.7282;3.7496;RCP4.5;H2;0.51;
10378;46.7269;3.8543;RCP4.5;H2;0.55;
10379;46.7255;3.9589;RCP4.5;H2;0.55;
10380;46.7239;4.0636;RCP4.5;H2;0.55;
10381;46.7223;4.1682;RCP4.5;H2;0.63;
10382;46.7206;4.2728;RCP4.5;H2;0.6;
10383;46.7188;4.3774;RCP4.5;H2;0.64;
10384;46.7168;4.482;RCP4.5;H2;0.67;
10385;46.7148;4.5867;RCP4.5;H2;0.64;
10386;46.7127;4.6912;RCP4.5;H2;0.62;
10387;46.7105;4.7958;RCP4.5;H2;0.59;
10388;46.7082;4.9004;RCP4.5;H2;0.55;
10389;46.7058;5.005;RCP4.5;H2;0.6;
10390;46.7033;5.1095;RCP4.5;H2;0.69;
10391;46.7008;5.2141;RCP4.5;H2;0.7;
10392;46.6981;5.3186;RCP4.5;H2;0.66;
10393;46.6953;5.4232;RCP4.5;H2;0.73;
10394;46.6924;5.5277;RCP4.5;H2;0.7;
10395;46.6895;5.6322;RCP4.5;H2;0.78;
10396;46.6864;5.7367;RCP4.5;H2;0.79;
10397;46.6832;5.8412;RCP4.5;H2;0.81;
10398;46.68;5.9456;RCP4.5;H2;0.82;
10399;46.6766;6.0501;RCP4.5;H2;0.85;
10400;46.6732;6.1545;RCP4.5;H2;0.84;
10401;46.6696;6.259;RCP4.5;H2;0.86;
10402;46.666;6.3634;RCP4.5;H2;0.85;
10462;46.714;-2.3227;RCP4.5;H2;0.55;
10465;46.7263;-2.0093;RCP4.5;H2;0.5;
10466;46.7303;-1.9047;RCP4.5;H2;0.5;
10467;46.7341;-1.8002;RCP4.5;H2;0.49;
10468;46.7378;-1.6957;RCP4.5;H2;0.52;
10469;46.7415;-1.5911;RCP4.5;H2;0.52;
10470;46.745;-1.4865;RCP4.5;H2;0.52;
10471;46.7485;-1.382;RCP4.5;H2;0.51;
10472;46.7518;-1.2774;RCP4.5;H2;0.51;
10473;46.7551;-1.1728;RCP4.5;H2;0.52;
10474;46.7583;-1.0681;RCP4.5;H2;0.52;
10475;46.7613;-0.9635;RCP4.5;H2;0.53;
10476;46.7643;-0.8589;RCP4.5;H2;0.54;
10477;46.7672;-0.7542;RCP4.5;H2;0.55;
10478;46.77;-0.6495;RCP4.5;H2;0.55;
10479;46.7726;-0.5449;RCP4.5;H2;0.55;
10480;46.7752;-0.4402;RCP4.5;H2;0.48;
10481;46.7777;-0.3355;RCP4.5;H2;0.48;
10482;46.7801;-0.2308;RCP4.5;H2;0.48;
10483;46.7824;-0.126;RCP4.5;H2;0.46;
10484;46.7846;-0.0213;RCP4.5;H2;0.51;
10485;46.7868;0.0834;RCP4.5;H2;0.52;
10486;46.7888;0.1882;RCP4.5;H2;0.5;
10487;46.7907;0.2929;RCP4.5;H2;0.45;
10488;46.7925;0.3977;RCP4.5;H2;0.45;
10489;46.7942;0.5024;RCP4.5;H2;0.46;
10490;46.7959;0.6072;RCP4.5;H2;0.46;
10491;46.7974;0.712;RCP4.5;H2;0.49;
10492;46.7988;0.8168;RCP4.5;H2;0.5;
10493;46.8002;0.9216;RCP4.5;H2;0.51;
10494;46.8014;1.0263;RCP4.5;H2;0.51;
10495;46.8026;1.1311;RCP4.5;H2;0.51;
